chennai_crime_dataset_500_synthetic_plus100
crime_id,crime_type,reported_datetime,road_name,latitude,longitude,road_segment_id,lighting,road_type,crime_count_6mo,crime_types_in_area,police_distance_km,cctv_present,eyewitness_reports,victims_count,victims_age_group,victims_gender,severity_level,case_status,primary_evidence,jurisdiction,reported_by,community_reports,safety_score,affected_route_id,affected_segments,proximity_to_route_km,sanitized_description
4ccfc4cd-c406-4059-aa26-5ab790d1d97e,robbery,2022-05-02 01:45:33,Marina Promenade,12.960184,80.201181,seg_8074,Dark,Market street,231,arson,1.35,No,2,105,Mixed,Mixed,Low,Under Investigation,Partial evidence,Chennai East,Anonymous Tip,9,0.261,route_894,seg_4799;seg_1994;seg_9655;seg_1311,0.633,Report indicates violent altercation; details under review.
79e804ad-697c-43c0-9291-7f65fb73a474,rape,2022-04-21 18:52:57,Kodambakkam Road,13.020961,80.325883,seg_3846,Good,Main road,292,theft,0.57,No,3,106,Mixed,Female,Low,Under Investigation,Digital trace,Chennai Central,Media Report,9,0.276,route_345,seg_9064;seg_9882,0.464,Reported suspicious activity; law enforcement notified.
6d76e056-ce7a-44cc-a676-c6c735ae5270,theft,2022-04-20 19:37:15,Besant Nagar Rd,13.140495,80.339871,seg_9761,Moderate,Residential,210,arson,0.91,No,1,107,Mixed,Mixed,Low,Under Investigation,Digital trace,Chennai South,Citizen App,0,0.751,route_487,seg_2401;seg_5094;seg_9893,0.444,Allegation received; case forwarded to investigating officer.
bee0f205-c638-4043-8206-02bb096598e4,theft,2022-04-13 22:21:03,Marina Promenade,13.006764,80.234956,seg_9591,Good,Residential,271,"burglary,robbery,arson",0.5,Yes,1,108,Adult,Mixed,High,Under Investigation,Witness statements,Chennai North,Citizen App,8,0.684,route_628,seg_2126;seg_7373;seg_4382;seg_3128,1.306,Report indicates violent altercation; details under review.
52dfb372-e9ac-421f-8ca7-e00ee0f90af9,robbery,2022-04-12 04:22:06,Kamarajar Salai,12.987892,80.278929,seg_3931,Moderate,Highway,340,"eve_teasing,fraud",0.81,No,2,113,Mixed,Mixed,Medium,Closed - Arrest,No evidence,Chennai North,Citizen App,12,0.431,route_384,seg_9268;seg_6529;seg_3591;seg_9747,1.498,Reported suspicious activity; law enforcement notified.
38ca2f1c-ec2f-4bbc-bc09-8146603ee887,theft,2022-04-09 21:29:08,Mount Road,13.118666,80.254043,seg_3527,Good,Coastal road,232,"fraud,assault",0.28,No,0,108,Adult,Male,Medium,Open,No evidence,Chennai West,Citizen App,1,0.737,route_340,seg_8471;seg_7974;seg_3945;seg_8444,0.764,Allegation received; case forwarded to investigating officer.
85e668c4-30f5-42d8-bdeb-7f8aaf651f1b,eve_teasing,2022-04-08 12:19:53,Choolaimedu Alley,13.0625,80.258537,seg_5448,Good,Main road,390,vandalism,0.39,Yes,1,108,Mixed,Male,High,Closed - Arrest,No evidence,Chennai East,Anonymous Tip,11,0.664,route_737,seg_5971;seg_4609;seg_5855,1.062,Allegation received; case forwarded to investigating officer.
6833e7de-4817-4f26-a989-cf7bec49c21f,theft,2022-04-03 12:34:13,Alwarpet Lane,13.073942,80.236124,seg_3344,Good,Alley,375,"burglary,theft",0.84,No,1,109,Mixed,Male,High,Under Investigation,Forensic samples,Chennai East,Citizen App,1,0.687,route_652,seg_5901;seg_7951;seg_5097,0.685,Report indicates violent altercation; details under review.
7c3724aa-6316-4f7c-b105-52042ca64806,assault,2022-03-23 23:07:15,Choolaimedu Alley,13.085464,80.335421,seg_5930,Moderate,Underpass,308,arson,0.86,No,0,111,Adult,Unknown,High,Closed - Arrest,Forensic samples,Chennai West,Hospital,7,0.393,route_891,seg_9375;seg_8752,1.191,Victim(s) reported; case under preliminary investigation.
0677efc9-920d-4b62-935b-b22fb654956d,scam,2022-03-15 08:39:43,Nungambakkam High Road,13.115493,80.253695,seg_1138,Good,Highway,210,"vandalism,theft",1.21,No,0,106,Adult,Female,Medium,Closed - Arrest,Digital trace,Chennai Central,Citizen App,1,0.757,route_828,seg_4623;seg_4838;seg_9090,1.451,Reported incident matching category; under local jurisdiction.
c3d31ba6-af0c-44ed-92bc-9c0bc95ad988,assault,2022-03-12 03:56:36,Kodambakkam Road,12.970286,80.271923,seg_4695,Good,Highway,202,"burglary,eve_teasing,theft",0.05,Yes,3,108,Child,Male,Low,Pending Forensics,CCTV footage,Chennai Central,Citizen App,6,0.772,route_364,seg_9962,1.413,Reported incident matching category; under local jurisdiction.
05f25e91-9d57-49ec-ae36-da926bfdaadf,theft,2022-03-09 05:42:55,Perambur High St,13.118154,80.277844,seg_6201,Good,Main road,286,"assault,arson,theft",1.85,No,5,113,Adult,Unknown,Low,Closed - Arrest,CCTV footage,Chennai East,Hospital,2,0.725,route_851,seg_3846;seg_7604;seg_6212;seg_9475,0.238,Victim(s) reported; case under preliminary investigation.
1fa5a5b3-6c45-44a6-bce9-5223e92d5c59,scam,2022-03-08 16:35:37,Besant Nagar Rd,13.062291,80.289066,seg_5890,Moderate,Underpass,272,burglary,2.97,No,0,118,Child,Mixed,High,Open,Digital trace,Chennai Central,Citizen App,2,0.496,route_729,seg_1930;seg_7620,0.991,Victim(s) reported; case under preliminary investigation.
0fbf43de-f7b1-4f9e-9c9c-73ce8afb3e62,homicide,2022-03-07 16:45:56,Nungambakkam High Road,13.114203,80.27729,seg_2075,Good,Highway,261,"fraud,eve_teasing",0.38,No,0,112,Mixed,Male,Low,Closed - Unsolved,Witness statements,Chennai North,Citizen App,0,0.322,route_667,seg_6904,1.057,Report indicates violent altercation; details under review.
b29def07-6802-4e35-8cb7-43ab385fcd2c,assault,2022-03-04 08:18:20,Besant Nagar Rd,12.952438,80.251738,seg_8300,Poor,Coastal road,256,"eve_teasing,theft,arson",0.53,Yes,2,106,Child,Unknown,High,Open,Digital trace,Chennai West,Anonymous Tip,6,0.513,route_342,seg_3353,0.312,Reported suspicious activity; law enforcement notified.
df5b65c2-3219-4123-b5e7-f8a502cebb4e,scam,2022-02-21 11:23:39,Kodambakkam Road,13.134339,80.217815,seg_7694,Good,Highway,358,assault,0.46,No,0,105,Mixed,Female,Low,Under Investigation,Forensic samples,Chennai Central,NGO Report,7,0.679,route_228,seg_3328;seg_7910,0.073,Report indicates violent altercation; details under review.
9be9fd7b-bd52-4f63-a24d-cd55ef3e1927,theft,2022-02-20 01:39:05,Anna Salai,13.11323,80.280634,seg_1860,Good,Underpass,354,"robbery,arson",0.62,No,0,105,Child,Male,Low,Closed - Arrest,No evidence,Chennai Central,Anonymous Tip,2,0.75,route_341,seg_2964;seg_3069;seg_6231;seg_3424,1.13,Reported suspicious activity; law enforcement notified.
740f96c8-902e-4390-8c8b-d1ddfac3bc2b,scam,2022-02-15 14:24:58,Triplicane Back Street,12.985859,80.349808,seg_2723,Good,Underpass,346,"arson,fraud",0.63,No,2,113,Adult,Female,Low,Closed - Arrest,CCTV footage,Chennai South,Police Report,5,0.744,route_403,seg_4281;seg_7623;seg_3011,0.349,Reported suspicious activity; law enforcement notified.
d79f7999-addc-4cd9-9d24-b2bfb0cfcc44,burglary,2022-02-13 19:11:47,Velachery Bypass,13.058409,80.313518,seg_8231,Moderate,Underpass,341,"fraud,robbery",2.07,No,0,116,Mixed,Female,Low,Pending Forensics,No evidence,Chennai Central,NGO Report,1,0.662,route_649,seg_4882,0.315,Allegation received; case forwarded to investigating officer.
d5e24eb2-3d2d-4e75-b5a6-fa56a14a391e,scam,2022-02-11 03:50:04,Alwarpet Lane,13.039696,80.307599,seg_8145,Good,Main road,260,burglary,3.8,No,4,109,Mixed,Male,Low,Open,Witness statements,Chennai Central,Police Report,9,0.563,route_262,seg_7512;seg_9110,1.027,Allegation received; case forwarded to investigating officer.
3e3b5f13-08c0-474c-98fd-780b1779b0d4,assault,2022-02-03 16:57:54,Triplicane Back Street,13.019772,80.296274,seg_3793,Good,Highway,205,robbery,0.28,No,0,115,Mixed,Female,Critical,Under Investigation,Digital trace,Chennai Central,Citizen App,5,0.43,route_916,seg_2486;seg_9409;seg_4452,0.387,Reported suspicious activity; law enforcement notified.
6edcbcbc-3f79-413a-b233-26c40ca25081,femicide,2022-02-02 20:10:08,Marina Promenade,13.143886,80.230264,seg_2234,Poor,Coastal road,395,"burglary,vandalism,robbery",1.71,No,0,108,Adult,Female,Low,Under Investigation,Witness statements,Chennai East,Anonymous Tip,1,0.122,route_934,seg_6518,0.41,Allegation received; case forwarded to investigating officer.
3c2fa69b-1c34-41e3-a3cd-0ce5512c2d95,child_abuse,2022-02-01 05:46:52,Nungambakkam High Road,13.131849,80.316711,seg_4698,Good,Main road,256,assault,0.87,Yes,5,110,Child,Female,Low,Pending Forensics,CCTV footage,Chennai South,Media Report,11,0.308,route_513,seg_2565;seg_9666;seg_6716;seg_5620,0.827,Allegation received; case forwarded to investigating officer.
85df4cd0-37ad-443a-9c43-32a94d95326a,eve_teasing,2022-01-31 07:39:01,Kodambakkam Road,12.969167,80.287007,seg_3354,Good,Residential,298,"robbery,theft",1.06,No,0,111,Child,Unknown,Low,Cold Case,CCTV footage,Chennai South,Citizen App,8,0.588,route_426,seg_9612;seg_9717,1.069,Reported incident matching category; under local jurisdiction.
91b35aa4-4501-462e-920d-70925fe29470,robbery,2022-01-26 11:16:45,Velachery Bypass,13.022061,80.283624,seg_5222,Good,Coastal road,338,eve_teasing,0.36,No,0,108,Mixed,Female,Medium,Closed - Arrest,Partial evidence,Chennai South,NGO Report,5,0.57,route_532,seg_8322;seg_2284;seg_7243;seg_5694,0.696,Victim(s) reported; case under preliminary investigation.
d8121f7e-5fd6-4866-9bd5-b78adb1b9163,burglary,2022-01-20 17:20:23,Adyar Bridge Rd,13.045937,80.317215,seg_9231,Good,Highway,357,"theft,fraud,robbery",2.72,Yes,0,105,Mixed,Female,Low,Closed - Unsolved,Forensic samples,Chennai North,Hospital,8,0.51,route_566,seg_3615;seg_2640,0.372,Victim(s) reported; case under preliminary investigation.
4bb4bf02-b692-415b-8a7b-c73f905ead13,murder,2022-01-20 02:53:24,Anna Salai,13.016688,80.245424,seg_2485,Good,Underpass,241,assault,0.65,No,0,107,Child,Mixed,Medium,Open,CCTV footage,Chennai West,Anonymous Tip,3,0.221,route_506,seg_2749;seg_6886;seg_8970;seg_2390,1.328,Reported suspicious activity; law enforcement notified.
095f9acb-55cc-4758-bfc9-7c528688a938,assault,2022-01-19 17:44:05,Kamarajar Salai,12.958084,80.314221,seg_2029,Good,Highway,346,"robbery,arson,assault",0.68,Yes,2,106,Mixed,Mixed,Low,Cold Case,CCTV footage,Chennai North,Anonymous Tip,5,0.675,route_305,seg_5314;seg_9918;seg_3848,0.565,Reported suspicious activity; law enforcement notified.
12a4605e-9ebb-4d11-ba7e-649a83c603f5,scam,2022-01-14 14:09:59,T. Nagar Main Rd,12.975643,80.298321,seg_5671,Moderate,Underpass,389,"fraud,assault,burglary",0.05,No,0,113,Child,Mixed,Medium,Under Investigation,Partial evidence,Chennai South,Media Report,9,0.712,route_573,seg_8017;seg_3762;seg_1079,0.47,Victim(s) reported; case under preliminary investigation.
7088cc26-2921-4947-af08-2ae22d28130a,assault,2022-01-14 13:23:03,Kamarajar Salai,13.058683,80.244313,seg_2841,Dark,Coastal road,324,"burglary,arson",1.41,No,2,108,Child,Unknown,Low,Closed - Arrest,CCTV footage,Chennai South,Hospital,5,0.354,route_876,seg_6694,1.045,Victim(s) reported; case under preliminary investigation.
76997590-f6db-4bf2-bfde-23f99304518d,eve_teasing,2022-01-14 10:50:56,Perambur High St,13.107704,80.25172,seg_2698,Poor,Main road,224,"vandalism,theft",0.11,No,0,106,Adult,Mixed,Medium,Closed - Unsolved,Witness statements,Chennai West,Anonymous Tip,7,0.597,route_846,seg_3209;seg_2033,1.074,Reported suspicious activity; law enforcement notified.
bd97b159-ffed-4324-87cb-b5f550d7a285,theft,2022-01-09 13:19:09,Velachery Bypass,13.078915,80.305199,seg_2759,Good,Market street,263,"burglary,robbery",1.6,Yes,5,118,Mixed,Mixed,High,Under Investigation,Witness statements,Chennai North,Anonymous Tip,6,0.711,route_566,seg_5107;seg_1646,0.728,Reported suspicious activity; law enforcement notified.
d4972e3a-c899-4560-a588-78cd58b76539,assault,2022-01-06 19:17:47,Mount Road,12.999746,80.301775,seg_7923,Good,Highway,256,"robbery,assault",0.34,No,3,112,Child,Mixed,Low,Under Investigation,Forensic samples,Chennai East,Citizen App,10,0.577,route_986,seg_5096;seg_3223,0.624,Victim(s) reported; case under preliminary investigation.
d2ae0c32-feb5-4f0c-abe0-c93f43e85ba5,burglary,2022-01-02 03:06:25,Kamarajar Salai,13.083932,80.260818,seg_9482,Good,Alley,317,"robbery,arson",0.1,No,4,105,Mixed,Mixed,Medium,Under Investigation,Partial evidence,Chennai Central,NGO Report,4,0.894,route_431,seg_8450;seg_7618,0.862,Report indicates violent altercation; details under review.
4b3893e1-8cc3-4661-b6b5-4416ffafc3f1,theft,2021-12-22 12:44:40,Triplicane Back Street,13.073244,80.348524,seg_3389,Moderate,Highway,356,"burglary,theft",0.94,No,0,110,Mixed,Mixed,Low,Closed - Arrest,CCTV footage,Chennai North,Anonymous Tip,0,0.723,route_448,seg_5713;seg_1225,0.515,Reported incident matching category; under local jurisdiction.
af8920be-54d7-47e6-aa42-20b908508a6b,burglary,2021-12-14 17:23:20,T. Nagar Main Rd,13.056549,80.299228,seg_9289,Moderate,Highway,244,"vandalism,fraud",1.07,Yes,1,112,Child,Male,Medium,Under Investigation,No evidence,Chennai South,Hospital,2,0.796,route_951,seg_9817;seg_8921;seg_8616,0.653,Allegation received; case forwarded to investigating officer.
36f78753-91c6-43a2-9e82-671ca4828e4c,robbery,2021-12-12 02:56:38,Kodambakkam Road,13.114526,80.222767,seg_9175,Good,Residential,271,"burglary,theft,robbery",1.02,No,2,108,Child,Unknown,Low,Closed - Unsolved,CCTV footage,Chennai West,Media Report,5,0.558,route_285,seg_9676;seg_7048,0.456,Report indicates violent altercation; details under review.
1c252cdf-fb46-46a6-b70e-37cc95452ed0,theft,2021-12-08 13:57:35,Kodambakkam Road,13.040482,80.275218,seg_3010,Moderate,Main road,200,assault,1.14,No,3,112,Child,Unknown,Medium,Closed - Arrest,Digital trace,Chennai North,Citizen App,7,0.649,route_289,seg_7400,1.347,Report indicates violent altercation; details under review.
7dc9c092-e684-4091-a10c-40562a90f04b,scam,2021-12-05 14:13:51,Choolaimedu Alley,13.148058,80.287409,seg_9362,Moderate,Alley,371,"assault,vandalism,robbery",3.32,Yes,0,114,Child,Male,Low,Under Investigation,Forensic samples,Chennai North,NGO Report,0,0.687,route_440,seg_7459;seg_6212;seg_7271;seg_7652,0.572,Allegation received; case forwarded to investigating officer.
0f06852b-54dd-466c-84f1-5d0bfdf9eba0,burglary,2021-12-05 10:25:18,Royapettah Main St,13.07877,80.28807,seg_6149,Moderate,Market street,311,"robbery,eve_teasing,burglary",0.05,No,4,117,Mixed,Female,High,Under Investigation,No evidence,Chennai West,Police Report,10,0.662,route_266,seg_4683;seg_6067;seg_4382,0.336,Report indicates violent altercation; details under review.
db018346-e581-4953-8013-63636440da80,scam,2021-11-30 15:19:07,Alwarpet Lane,13.031838,80.285411,seg_8496,Good,Alley,314,"fraud,eve_teasing,vandalism",0.45,No,0,108,Adult,Unknown,Low,Pending Forensics,Forensic samples,Chennai North,Police Report,7,0.691,route_480,seg_3762;seg_3595,0.734,Reported incident matching category; under local jurisdiction.
e29be20f-e890-444d-a6c6-65b32b4de2a7,eve_teasing,2021-11-26 13:45:52,Anna Salai,13.02921,80.285338,seg_3877,Good,Market street,254,"eve_teasing,arson,fraud",0.13,No,4,112,Child,Unknown,High,Closed - Arrest,No evidence,Chennai South,Anonymous Tip,7,0.74,route_749,seg_8577;seg_7782;seg_1917,1.253,Report indicates violent altercation; details under review.
d90864ba-fbbc-473a-95e6-e33443bad049,eve_teasing,2021-11-23 02:55:03,Velachery Bypass,13.005574,80.232297,seg_6514,Good,Coastal road,225,"robbery,fraud",4.2,No,0,105,Child,Mixed,High,Closed - Arrest,Partial evidence,Chennai North,Hospital,1,0.54,route_765,seg_6925;seg_4150;seg_2139,0.069,Victim(s) reported; case under preliminary investigation.
272eeba2-3eaf-4ee8-bdf3-72ad7720f9f8,burglary,2021-11-19 05:30:50,Alwarpet Lane,13.058199,80.343712,seg_8259,Poor,Market street,220,vandalism,3.61,No,3,106,Mixed,Male,Medium,Closed - Arrest,Digital trace,Chennai Central,Media Report,10,0.381,route_326,seg_4152,1.433,Allegation received; case forwarded to investigating officer.
96ef84ef-5ca4-4776-bb0c-3e19b78ff9a3,assault,2021-11-07 00:08:45,T. Nagar Main Rd,13.118834,80.345766,seg_3930,Dark,Residential,304,"theft,arson",0.1,No,0,119,Mixed,Male,Low,Under Investigation,Digital trace,Chennai East,NGO Report,3,0.444,route_727,seg_8125;seg_1795;seg_8614;seg_5615,0.06,Reported suspicious activity; law enforcement notified.
ef4c4d11-fe25-4cd5-b7ec-3d02bf9cf318,theft,2021-11-01 01:14:56,T. Nagar Main Rd,13.107714,80.20807,seg_6067,Poor,Alley,313,"eve_teasing,theft,vandalism",1.35,Yes,0,109,Child,Female,Medium,Closed - Arrest,Witness statements,Chennai South,NGO Report,4,0.693,route_282,seg_4869;seg_4331,0.655,Victim(s) reported; case under preliminary investigation.
7c9f4c34-6354-4de3-9b94-3e99faa3b0d8,burglary,2021-10-28 09:40:22,Triplicane Back Street,13.06203,80.292964,seg_6952,Poor,Alley,389,"fraud,theft,assault",1.08,Yes,2,105,Adult,Male,Low,Closed - Unsolved,Forensic samples,Chennai East,Media Report,5,0.711,route_918,seg_1750,1.345,Reported suspicious activity; law enforcement notified.
5003c9e4-5bc0-4138-9c52-e48ef6305221,burglary,2021-10-26 21:59:22,Triplicane Back Street,13.088103,80.207394,seg_5400,Poor,Coastal road,298,"burglary,fraud",1.56,Yes,3,106,Child,Mixed,Low,Under Investigation,Digital trace,Chennai North,Citizen App,2,0.761,route_507,seg_6257;seg_5414;seg_7828;seg_2462,0.282,Victim(s) reported; case under preliminary investigation.
25f389b4-0228-422d-88ef-b5e7e5ba4768,robbery,2021-10-23 02:11:36,Kodambakkam Road,13.079341,80.338334,seg_7079,Good,Highway,357,vandalism,0.05,No,0,117,Child,Unknown,Medium,Closed - Arrest,CCTV footage,Chennai South,Media Report,11,0.476,route_887,seg_8854;seg_4422,1.304,Report indicates violent altercation; details under review.
cea9695a-e9c1-4abd-b2de-6757270a524e,scam,2021-10-17 11:32:51,Marina Promenade,12.953175,80.303777,seg_1033,Moderate,Underpass,205,eve_teasing,2.86,Yes,0,106,Adult,Unknown,Medium,Closed - Arrest,No evidence,Chennai West,Media Report,1,0.68,route_864,seg_9825,0.046,Reported suspicious activity; law enforcement notified.
9254d431-b207-4e01-8b92-813b3255ba70,femicide,2021-10-12 19:35:52,T. Nagar Main Rd,12.980547,80.293295,seg_2253,Moderate,Residential,338,"eve_teasing,fraud",0.67,No,1,105,Child,Female,Low,Closed - Arrest,No evidence,Chennai East,NGO Report,8,0.14,route_551,seg_1517,1.486,Reported incident matching category; under local jurisdiction.
94764d6a-b96d-4215-ac71-f128066c33a0,eve_teasing,2021-10-08 20:49:50,Kamarajar Salai,12.996013,80.21652,seg_2606,Good,Underpass,395,"arson,robbery",0.11,No,0,113,Adult,Male,Medium,Under Investigation,No evidence,Chennai South,Citizen App,9,0.619,route_665,seg_7346;seg_7119,0.205,Victim(s) reported; case under preliminary investigation.
22b97d88-d022-4294-80d3-c065ac801eba,burglary,2021-10-07 08:46:03,Kodambakkam Road,13.122848,80.270079,seg_9856,Dark,Residential,252,"eve_teasing,vandalism",1.17,No,0,106,Mixed,Female,Medium,Under Investigation,Digital trace,Chennai East,Hospital,8,0.438,route_855,seg_6688;seg_8891;seg_9841,0.341,Reported incident matching category; under local jurisdiction.
232b6678-c471-4ac3-ac99-9833bffece58,theft,2021-10-05 18:47:38,Kodambakkam Road,13.108581,80.225935,seg_2562,Moderate,Main road,372,"assault,burglary",0.6,Yes,2,105,Mixed,Unknown,Low,Open,Forensic samples,Chennai Central,Hospital,6,0.843,route_323,seg_1187;seg_7266,0.081,Allegation received; case forwarded to investigating officer.
862ff610-f6e1-46ae-ac37-a6da1caaed61,theft,2021-09-27 17:16:17,Marina Promenade,13.115696,80.314221,seg_7434,Moderate,Underpass,325,"eve_teasing,fraud",0.24,No,0,106,Child,Unknown,Medium,Closed - Arrest,CCTV footage,Chennai West,Media Report,11,0.646,route_484,seg_8449;seg_8996;seg_6362,0.873,Reported incident matching category; under local jurisdiction.
4153d774-7517-4de2-9362-c2a98ed5e587,scam,2021-09-22 16:55:43,Nungambakkam High Road,12.962285,80.28857,seg_7003,Good,Main road,311,"robbery,fraud,assault",0.17,No,0,108,Mixed,Mixed,Low,Under Investigation,Forensic samples,Chennai West,NGO Report,0,0.856,route_877,seg_5056;seg_4844,0.972,Allegation received; case forwarded to investigating officer.
ad710767-48b9-4fd2-8bae-5da8df9aaac2,theft,2021-09-20 05:09:05,Adyar Bridge Rd,13.042209,80.303992,seg_3675,Good,Coastal road,334,"arson,assault,eve_teasing",1.16,No,1,115,Child,Male,Low,Under Investigation,CCTV footage,Chennai East,Citizen App,12,0.531,route_843,seg_2548;seg_3738,0.816,Report indicates violent altercation; details under review.
e10fd85d-14ad-41ef-9599-e949ce5d9f28,eve_teasing,2021-09-19 08:07:31,Nungambakkam High Road,13.040298,80.331026,seg_5270,Good,Alley,282,"assault,theft",1.85,No,0,105,Child,Female,Low,Under Investigation,No evidence,Chennai West,Media Report,3,0.607,route_221,seg_4747,1.36,Reported suspicious activity; law enforcement notified.
dfc840c2-7742-460f-8240-a7508ee79303,robbery,2021-09-07 22:35:12,Royapettah Main St,13.032485,80.252964,seg_1159,Poor,Underpass,327,arson,0.94,Yes,0,108,Child,Mixed,Low,Cold Case,No evidence,Chennai Central,NGO Report,3,0.589,route_787,seg_3994;seg_4115;seg_9175,1.106,Victim(s) reported; case under preliminary investigation.
3391e55f-a19e-489d-aaa2-4c2af405b7c6,scam,2021-09-04 01:40:42,Nungambakkam High Road,12.953132,80.231074,seg_7525,Dark,Highway,329,"fraud,burglary,assault",0.61,Yes,1,108,Mixed,Unknown,Medium,Under Investigation,No evidence,Chennai South,Anonymous Tip,11,0.594,route_280,seg_1879;seg_2600;seg_8161,0.348,Reported incident matching category; under local jurisdiction.
ced7f7f3-f1c9-48cb-818a-7a621713a5a9,burglary,2021-08-30 16:33:05,Perambur High St,13.11916,80.264319,seg_7843,Good,Coastal road,357,"arson,assault,burglary",3.9,No,1,117,Child,Female,Medium,Open,Digital trace,Chennai North,Hospital,12,0.427,route_874,seg_6567;seg_4694;seg_7867,0.639,Reported suspicious activity; law enforcement notified.
4bd27363-40cf-4d15-a0f5-b5bda83fd233,eve_teasing,2021-08-29 01:17:39,Adyar Bridge Rd,13.035353,80.299766,seg_3500,Moderate,Coastal road,313,"theft,assault,arson",0.81,No,0,111,Adult,Male,Medium,Closed - Arrest,Forensic samples,Chennai South,Media Report,0,0.792,route_800,seg_3002;seg_7730;seg_6793,1.31,Reported suspicious activity; law enforcement notified.
dea2ed9a-e5c9-4716-a70e-9bf62ece7e87,robbery,2021-08-22 19:34:59,Mount Road,13.042832,80.283974,seg_7914,Moderate,Residential,295,"robbery,vandalism",1.57,Yes,0,105,Adult,Male,Low,Closed - Unsolved,Digital trace,Chennai East,Citizen App,10,0.43,route_243,seg_1326;seg_1906;seg_2375;seg_6143,0.902,Reported incident matching category; under local jurisdiction.
31af1fc3-3435-4fcc-b109-4b9793622f13,rape,2021-08-22 02:40:08,Marina Promenade,13.067498,80.275371,seg_8519,Good,Highway,236,"arson,vandalism,burglary",0.18,Yes,0,105,Adult,Female,High,Closed - Arrest,Witness statements,Chennai East,NGO Report,9,0.176,route_702,seg_8580;seg_1640;seg_2492;seg_5717,0.969,Reported suspicious activity; law enforcement notified.
10846409-d472-4380-95d9-ce739c287454,assault,2021-08-21 10:49:45,Adyar Bridge Rd,13.130747,80.290527,seg_2574,Poor,Underpass,380,assault,0.05,No,1,107,Child,Unknown,Low,Closed - Arrest,CCTV footage,Chennai West,NGO Report,9,0.468,route_390,seg_7979;seg_2522;seg_1662;seg_9410,0.513,Reported suspicious activity; law enforcement notified.
1a35c112-37dc-4af0-b836-a44258216d0c,eve_teasing,2021-08-19 17:08:50,Velachery Bypass,13.059427,80.345342,seg_2428,Moderate,Main road,353,"burglary,theft,assault",0.66,No,0,105,Child,Female,Low,Under Investigation,Forensic samples,Chennai North,Police Report,2,0.754,route_927,seg_5226;seg_8753;seg_5194;seg_8242,0.975,Victim(s) reported; case under preliminary investigation.
87e8432d-b7e1-4f4c-8762-88aa7f274899,assault,2021-08-15 00:48:28,T. Nagar Main Rd,13.141177,80.210441,seg_7208,Good,Highway,378,"arson,vandalism,eve_teasing",0.43,No,0,117,Adult,Female,High,Cold Case,Digital trace,Chennai North,Citizen App,10,0.404,route_352,seg_9704;seg_5775;seg_7389;seg_8326,0.293,Report indicates violent altercation; details under review.
126c8ffd-6f91-41db-ad86-94d2d54af449,assault,2021-08-02 18:40:56,Royapettah Main St,13.089947,80.341401,seg_9847,Moderate,Highway,243,fraud,1.29,Yes,0,117,Child,Mixed,Medium,Open,Witness statements,Chennai East,Media Report,0,0.715,route_983,seg_1659;seg_3870;seg_8708,0.778,Reported suspicious activity; law enforcement notified.
bf2ceb10-3fb5-4451-9bf2-bebe65748adf,robbery,2021-08-01 04:02:15,Velachery Bypass,12.952111,80.278497,seg_3233,Good,Underpass,253,"fraud,burglary,vandalism",4.27,No,0,105,Child,Unknown,Low,Closed - Arrest,Forensic samples,Chennai East,Citizen App,12,0.258,route_207,seg_4089;seg_7745;seg_8161,0.592,Victim(s) reported; case under preliminary investigation.
6c303185-87de-407f-8698-6949d74e51ab,assault,2021-07-25 07:33:43,Alwarpet Lane,13.045253,80.342238,seg_9724,Good,Coastal road,255,"arson,assault",0.13,No,0,115,Child,Female,Medium,Under Investigation,Forensic samples,Chennai West,Hospital,10,0.533,route_523,seg_2595,1.377,Report indicates violent altercation; details under review.
a4e90089-d66a-4c7f-bc4b-4a69dfd0865e,burglary,2021-07-25 06:09:28,Kodambakkam Road,13.116471,80.349446,seg_8648,Good,Residential,290,"vandalism,eve_teasing",1.19,No,0,117,Mixed,Female,Low,Open,Digital trace,Chennai North,Police Report,6,0.61,route_932,seg_3625,1.394,Report indicates violent altercation; details under review.
06dcf927-eb09-406a-85cd-e17263d14235,murder,2021-07-20 22:23:27,Alwarpet Lane,13.120272,80.306771,seg_3852,Poor,Market street,270,"fraud,burglary",0.97,No,0,107,Adult,Female,Low,Under Investigation,Forensic samples,Chennai East,Media Report,5,0.153,route_678,seg_2412;seg_2077,0.464,Reported suspicious activity; law enforcement notified.
6671248c-0d45-4fe1-aece-d3e1eb61cace,assault,2021-07-18 20:18:12,Royapettah Main St,13.022899,80.333829,seg_5415,Good,Main road,263,vandalism,0.08,No,3,114,Adult,Female,Low,Under Investigation,Forensic samples,Chennai South,Police Report,3,0.699,route_491,seg_3190,0.592,Report indicates violent altercation; details under review.
1d062411-5358-4d27-9a81-bdfd48a78214,assault,2021-07-17 09:07:07,Kodambakkam Road,12.989745,80.333128,seg_4568,Dark,Underpass,259,"eve_teasing,fraud,burglary",1.15,Yes,1,117,Adult,Female,High,Under Investigation,No evidence,Chennai South,Police Report,0,0.513,route_795,seg_3539;seg_7084;seg_2466;seg_5075,0.237,Reported incident matching category; under local jurisdiction.
